response	response_time	trial_ISI	trial_shape
None	0	2500	green_circle
space	501	1500	red_square
None	0	1000	green_circle
None	0	2000	red_circle
None	0	2000	blue_triangle
None	0	1000	blue_square
None	0	1500	yellow_square
space	378	2000	red_square
space	426	2500	red_square
space	359	1000	red_square
None	0	1500	red_triangle
None	0	2000	blue_square
None	0	2500	yellow_triangle
space	385	1500	red_square
None	0	2500	blue_square
None	0	2500	red_triangle
None	0	1500	green_triangle
space	316	1500	red_square
None	0	1500	blue_star
None	0	2000	yellow_triangle
space	322	1000	red_square
None	0	2500	blue_square
space	331	1000	red_square
None	0	1500	red_triangle
space	355	2500	red_square
space	297	2500	red_square
None	0	1000	blue_square
None	0	1000	blue_triangle
space	325	2000	red_square
None	0	2500	green_triangle
None	0	2000	blue_triangle
space	314	2500	red_square
None	0	1000	blue_circle
None	0	2000	blue_triangle
None	0	1500	red_triangle
None	0	1500	red_triangle
None	0	2000	red_circle
None	0	2500	red_star
space	311	2000	red_square
None	0	1000	yellow_square
None	0	1000	yellow_square
None	0	1000	yellow_star
None	0	2500	blue_circle
space	325	2500	red_circle
space	364	2500	red_square
space	401	1000	red_square
space	400	1000	red_square
None	0	1500	yellow_triangle
space	361	1500	red_square
None	0	1000	green_square
None	0	2500	blue_star
None	0	1500	red_circle
space	373	2000	red_square
None	0	1000	green_triangle
None	0	1000	green_star
None	0	2000	green_square
space	379	2000	red_square
None	0	2500	blue_star
None	0	1500	blue_circle
space	388	1500	red_square
space	373	2500	red_square
None	0	2500	blue_square
None	0	1000	blue_circle
None	0	1500	blue_triangle
space	340	2000	red_square
None	0	1000	green_triangle
space	460	1000	red_square
None	0	2000	yellow_star
None	0	2000	red_star
None	0	1500	blue_square
None	0	1000	yellow_star
space	329	1500	red_square
None	0	2000	red_circle
None	0	1500	green_circle
None	0	2500	blue_circle
None	0	2000	red_star
None	0	1500	blue_circle
None	0	2000	green_triangle
None	0	2500	yellow_square
space	437	1500	red_square
None	0	2500	blue_triangle
space	340	1500	red_square
None	0	2500	green_star
space	341	1000	red_square
None	0	1500	red_star
None	0	2500	blue_star
None	0	1000	red_star
None	0	1500	green_square
space	448	1000	red_square
space	375	2000	red_square
None	0	1500	blue_star
None	0	1500	green_triangle
space	397	1000	red_square
space	389	2000	red_square
None	0	2000	green_star
None	0	1500	yellow_star
space	367	2000	red_square
None	0	2000	green_circle
None	0	2500	yellow_triangle
space	367	2000	red_square
None	0	2500	green_triangle
None	0	1500	red_triangle
None	0	2000	yellow_star
None	0	1500	blue_triangle
None	0	2000	yellow_square
None	0	2500	red_triangle
space	404	1000	red_square
space	371	1500	red_square
space	289	2000	red_square
None	0	2500	red_circle
None	0	2000	red_star
None	0	1500	yellow_square
None	0	1500	red_star
space	356	2000	red_square
space	364	2500	red_square
None	0	1500	yellow_square
space	310	1000	red_square
space	333	1500	red_square
None	0	1000	green_triangle
None	0	1000	red_star
None	0	2000	blue_square
None	0	1000	blue_circle
None	0	2500	red_triangle
space	344	2500	red_square
space	426	1500	red_square
None	0	2000	yellow_circle
space	367	1500	red_square
None	0	1000	red_triangle
None	0	1000	green_triangle
space	323	2000	red_triangle
space	411	1000	red_square
space	354	1000	red_square
None	0	2000	red_triangle
None	0	1000	blue_star
