response	response_time	trial_ISI	trial_shape
None	0	1000	red_star
None	0	2000	green_triangle
None	0	1500	blue_circle
None	0	2500	blue_circle
None	0	2000	blue_square
None	0	2500	red_star
space	401	1000	red_square
None	0	1000	blue_triangle
space	471	2000	red_square
None	0	1500	yellow_star
None	0	1000	blue_square
None	0	1000	green_square
None	0	1500	red_star
None	0	1000	yellow_star
None	0	1500	green_square
space	385	1000	red_square
space	480	1500	red_square
None	0	1500	yellow_circle
None	0	1000	yellow_circle
None	0	1500	green_circle
None	0	1000	green_circle
None	0	2500	green_circle
space	480	2500	red_square
None	0	1000	blue_triangle
None	0	2500	yellow_star
None	0	2000	blue_star
None	0	2500	yellow_circle
None	0	1000	blue_triangle
None	0	2000	yellow_square
None	0	2500	yellow_triangle
None	0	2000	green_square
None	0	1000	red_circle
None	0	1500	red_circle
space	384	2000	red_square
None	0	1000	red_circle
None	0	1500	green_square
space	405	2500	red_square
None	0	1500	red_circle
space	583	2500	red_square
None	0	2500	blue_square
None	0	2500	blue_circle
None	0	1000	green_star
space	487	1000	red_square
None	0	2000	red_star
None	0	2500	blue_circle
None	0	2500	green_square
space	582	2500	red_square
None	0	1000	blue_square
None	0	2000	blue_star
None	0	2500	red_triangle
space	472	1000	red_square
space	534	1000	red_square
space	525	2000	red_square
None	0	2500	red_circle
None	0	2500	blue_square
space	453	1500	red_square
None	0	2000	green_triangle
space	470	2500	red_square
None	0	1000	blue_triangle
None	0	1000	red_circle
None	0	1500	green_triangle
space	539	1000	red_square
None	0	1500	red_triangle
space	660	2000	red_square
None	0	2000	yellow_circle
None	0	1000	blue_square
space	459	2500	red_square
None	0	1500	blue_square
None	0	2000	yellow_star
None	0	2500	green_circle
None	0	1000	green_star
None	0	1000	red_star
None	0	1000	red_triangle
space	521	1000	red_square
None	0	1000	yellow_triangle
space	535	2500	red_square
None	0	1000	red_triangle
space	512	1000	red_square
space	399	1500	red_square
None	0	2500	blue_star
space	482	1000	red_square
None	0	2000	green_circle
None	0	1500	green_star
None	0	2000	blue_square
space	446	2000	red_square
space	501	2000	red_square
space	532	2000	red_square
space	572	1000	red_square
None	0	2500	green_square
None	0	2500	red_star
space	443	2500	red_square
space	389	1500	red_square
None	0	2000	yellow_star
None	0	2000	yellow_square
None	0	1500	blue_star
None	0	1500	red_star
None	0	1500	green_square
None	0	2500	green_star
space	450	1500	red_square
None	0	1000	yellow_triangle
space	419	2500	red_square
None	0	1000	green_triangle
None	0	1000	yellow_triangle
None	0	2000	green_triangle
space	447	2000	red_square
space	390	2000	red_square
