response	response_time	trial_ISI	trial_shape
space	430	1000	red_square
None	0	1000	green_square
space	412	2000	red_square
space	340	2500	red_square
space	422	1000	red_square
None	0	2000	green_circle
None	0	2000	red_circle
space	580	1000	red_square
None	0	1500	green_star
None	0	2500	blue_triangle
space	350	2500	red_square
space	544	2500	red_square
None	0	1000	green_circle
None	0	1000	green_circle
space	408	1000	red_square
space	383	1000	red_square
space	318	1000	red_triangle
None	0	2000	blue_triangle
space	517	2000	red_square
None	0	1500	green_circle
space	550	2500	red_square
None	0	1000	yellow_square
None	0	1500	yellow_square
None	0	1000	green_circle
None	0	1500	green_circle
None	0	2000	red_circle
space	544	1500	red_square
None	0	1000	yellow_circle
None	0	2500	red_circle
space	514	1000	red_square
None	0	1000	yellow_square
space	513	2000	red_square
None	0	2000	blue_triangle
None	0	2500	yellow_star
space	425	2500	red_square
None	0	2000	red_triangle
None	0	2000	blue_star
space	426	2000	red_square
None	0	1000	yellow_triangle
space	505	2000	red_square
None	0	1000	yellow_triangle
space	448	1000	red_square
None	0	2000	blue_circle
space	414	2000	red_square
None	0	2000	green_triangle
None	0	2500	yellow_star
space	479	1500	red_square
None	0	1000	blue_circle
None	0	1000	green_circle
space	359	1500	red_square
space	464	2000	red_square
None	0	2000	blue_square
space	367	1500	red_triangle
None	0	2000	green_star
space	488	1000	red_square
None	0	2000	red_star
None	0	2500	blue_circle
None	0	1500	green_star
space	534	2500	red_square
None	0	2500	green_square
space	377	2500	red_square
space	386	2000	red_square
None	0	1500	yellow_square
space	548	2000	red_square
None	0	2500	green_square
None	0	2000	green_triangle
space	572	1500	red_square
None	0	2000	blue_square
space	405	1000	red_square
None	0	2000	blue_star
space	364	1500	red_square
None	0	2000	blue_square
space	369	2500	red_square
None	0	1500	green_triangle
None	0	1000	red_star
None	0	1000	yellow_triangle
None	0	2500	red_circle
space	483	2500	red_square
None	0	2500	yellow_circle
None	0	2000	yellow_star
None	0	1500	yellow_star
None	0	1500	yellow_star
None	0	2500	blue_star
None	0	2500	blue_triangle
space	572	1000	red_square
None	0	1500	green_star
space	560	2000	red_square
space	456	1500	red_square
None	0	1000	yellow_square
None	0	2500	blue_star
space	474	2000	red_square
None	0	1000	red_circle
space	401	1500	red_circle
None	0	2500	yellow_triangle
space	644	1000	red_square
None	0	2500	blue_circle
None	0	1500	blue_triangle
None	0	1500	blue_triangle
space	552	2500	red_square
space	586	2500	red_square
None	0	2500	red_triangle
space	401	2500	red_square
space	351	1000	red_square
None	0	1500	green_triangle
None	0	2000	red_star
space	439	1500	red_square
None	0	2500	yellow_square
None	0	2500	blue_square
None	0	1500	yellow_circle
None	0	2500	yellow_square
None	0	2000	red_circle
None	0	1500	yellow_circle
space	491	1500	red_square
space	468	2000	red_square
None	0	2500	blue_square
space	474	2500	red_square
None	0	1000	yellow_square
None	0	1500	green_square
