response	response_time	trial_ISI	trial_shape
None	0	2000	yellow_triangle
space	426	2500	red_square
space	393	2000	red_square
space	445	2500	red_square
None	0	2000	red_triangle
space	403	1000	red_square
None	0	1000	red_circle
None	0	2500	green_triangle
space	352	2000	red_square
space	366	1000	red_square
None	0	2500	green_triangle
None	0	1500	green_triangle
None	0	2500	blue_star
space	357	2000	red_square
None	0	1000	green_star
None	0	1500	yellow_circle
None	0	1000	red_triangle
space	352	1000	red_square
None	0	2000	green_triangle
space	508	1500	red_square
None	0	1500	red_circle
None	0	1500	green_square
None	0	1500	yellow_triangle
None	0	1000	blue_square
space	445	1500	red_square
None	0	1500	blue_square
None	0	2500	yellow_square
None	0	2000	yellow_circle
None	0	1500	red_star
None	0	2500	blue_triangle
None	0	2000	green_star
None	0	2500	red_triangle
None	0	2000	red_circle
None	0	2000	blue_star
None	0	2000	green_triangle
None	0	2000	blue_circle
None	0	2000	yellow_square
space	386	2000	red_square
None	0	2000	yellow_square
None	0	2500	yellow_star
None	0	1000	yellow_star
None	0	1000	blue_circle
None	0	2000	blue_triangle
None	0	2000	red_circle
None	0	1000	red_star
None	0	1000	blue_square
None	0	1500	yellow_square
space	432	1000	red_square
None	0	1500	blue_star
None	0	2000	blue_star
None	0	2500	yellow_square
None	0	1500	blue_triangle
None	0	2500	yellow_circle
None	0	1000	yellow_triangle
None	0	2500	green_triangle
space	395	2000	red_square
None	0	1500	green_star
space	483	2000	red_square
None	0	1000	green_circle
None	0	2000	red_star
space	429	2500	red_square
None	0	1000	green_star
space	430	1000	red_square
space	459	1500	red_square
space	391	1500	red_square
None	0	2500	blue_square
None	0	1000	green_star
None	0	2000	yellow_triangle
None	0	1000	green_square
None	0	1000	green_square
None	0	1500	green_square
None	0	1000	green_square
None	0	1500	green_triangle
space	352	2000	red_square
None	0	2000	yellow_triangle
None	0	2500	green_circle
None	0	2500	green_circle
None	0	1000	red_star
None	0	2000	blue_triangle
None	0	1500	green_star
None	0	1000	green_square
None	0	2500	blue_triangle
None	0	2500	green_circle
space	352	1500	red_square
None	0	1500	red_star
space	377	2500	red_square
space	415	1000	red_square
space	399	1500	red_square
None	0	2000	red_triangle
None	0	1500	blue_circle
space	394	1000	red_square
None	0	1000	blue_star
None	0	1500	red_star
None	0	1500	blue_square
space	347	2500	red_square
None	0	1500	green_square
None	0	1500	green_star
None	0	1000	red_star
None	0	1000	blue_circle
space	388	2000	red_square
None	0	2500	yellow_square
None	0	2500	yellow_star
None	0	2000	blue_star
None	0	2500	red_circle
space	366	1500	red_square
None	0	2000	green_triangle
space	363	2500	red_square
None	0	2500	red_star
None	0	2000	red_triangle
None	0	2000	yellow_triangle
None	0	1500	red_star
None	0	1500	green_circle
None	0	1500	green_circle
None	0	2500	green_star
space	371	1000	red_square
None	0	1000	green_triangle
None	0	2000	yellow_square
None	0	1500	red_circle
None	0	1500	green_square
space	372	1000	red_square
None	0	1000	red_circle
None	0	1000	yellow_triangle
None	0	1500	yellow_circle
None	0	1000	red_circle
None	0	1500	blue_square
space	315	1000	red_square
None	0	2500	blue_square
space	415	1000	red_square
None	0	1500	red_triangle
None	0	2500	blue_triangle
space	419	1500	red_square
None	0	1500	green_square
None	0	2500	red_circle
None	0	1000	green_triangle
None	0	2500	yellow_triangle
None	0	1500	yellow_star
None	0	2500	yellow_star
space	351	1000	red_square
None	0	1000	red_circle
None	0	2000	blue_star
None	0	2500	yellow_square
None	0	1500	blue_circle
None	0	2500	blue_square
None	0	1500	red_star
None	0	2500	blue_triangle
None	0	2000	blue_triangle
None	0	1500	blue_circle
space	428	2000	red_square
None	0	1000	red_triangle
space	382	2500	red_square
None	0	2500	red_circle
space	400	2500	red_square
space	388	2000	red_square
None	0	2500	blue_triangle
None	0	2000	red_star
space	416	1500	red_square
None	0	2000	blue_circle
None	0	1500	red_circle
space	407	1500	red_square
None	0	1000	yellow_star
