response	response_time	trial_ISI	trial_shape
space	561	1500	red_square
None	0	2000	green_square
None	0	2500	yellow_star
None	0	2500	yellow_square
None	0	2500	blue_star
None	0	1500	green_square
None	0	2000	yellow_square
None	0	1000	blue_square
space	351	1500	red_square
space	481	1000	red_square
None	0	2000	green_circle
None	0	1000	blue_square
None	0	2500	green_circle
None	0	1000	green_triangle
space	400	1500	red_triangle
None	0	1500	red_star
None	0	2000	red_circle
None	0	2500	yellow_circle
None	0	1000	red_circle
space	487	2000	red_square
space	511	2000	red_square
None	0	2500	blue_circle
None	0	1000	yellow_triangle
None	0	1500	yellow_star
None	0	2500	yellow_star
None	0	2000	yellow_square
space	550	1000	red_square
None	0	1500	red_circle
space	459	1500	red_square
None	0	1500	blue_square
space	509	2500	red_square
space	495	2500	red_square
None	0	2000	green_square
None	0	2500	blue_star
None	0	2500	blue_star
None	0	2500	blue_star
space	413	2000	red_square
None	0	2500	red_star
None	0	1500	red_star
None	0	1500	red_star
space	384	1000	red_square
None	0	1500	red_triangle
space	521	2500	red_square
None	0	2500	red_triangle
space	924	1000	red_square
None	0	1000	red_circle
None	0	1000	blue_circle
space	474	1000	red_square
None	0	2000	red_triangle
None	0	2000	green_square
None	0	1000	blue_square
space	384	1500	red_square
None	0	1000	green_square
None	0	1000	red_triangle
None	0	1500	green_circle
None	0	1000	blue_circle
None	0	2000	yellow_triangle
None	0	2500	green_triangle
None	0	1500	red_circle
None	0	1500	green_star
space	356	1000	red_square
space	507	1500	red_square
None	0	1500	blue_circle
space	406	1000	red_square
None	0	2500	green_square
space	507	1000	red_square
None	0	1000	green_square
space	425	2000	red_square
None	0	1500	green_star
None	0	2500	blue_triangle
None	0	1000	red_triangle
None	0	2000	red_star
None	0	2500	red_star
None	0	2000	blue_star
space	412	2000	red_square
None	0	2000	red_circle
space	403	1000	red_square
None	0	1500	blue_square
None	0	2000	yellow_square
None	0	1500	blue_triangle
space	412	2500	red_square
None	0	1000	green_star
None	0	2000	blue_star
None	0	2000	yellow_square
None	0	1000	blue_square
None	0	2000	yellow_circle
space	423	1500	red_square
None	0	1500	blue_circle
None	0	2000	blue_triangle
None	0	1000	blue_circle
None	0	2500	red_star
None	0	2000	blue_star
None	0	2500	yellow_circle
