response	response_time	trial_ISI	trial_shape
None	0	1000	yellow_circle
None	0	1500	red_triangle
space	464	2000	red_square
None	0	2000	blue_circle
None	0	1000	yellow_triangle
space	395	2000	red_square
None	0	1000	yellow_triangle
None	0	2500	red_circle
space	436	2500	red_square
space	453	2500	red_square
None	0	2500	yellow_triangle
None	0	2500	blue_square
space	459	1000	blue_circle
None	0	2500	green_square
space	459	1000	red_square
None	0	1000	blue_square
None	0	1000	blue_circle
space	513	2500	red_square
None	0	2000	red_star
None	0	2500	blue_triangle
space	424	1000	red_square
None	0	1000	red_star
None	0	1500	blue_star
None	0	1500	green_circle
space	481	2000	red_square
None	0	1500	blue_triangle
None	0	1500	yellow_circle
space	507	2000	red_square
None	0	1500	green_circle
None	0	1500	green_square
None	0	1000	green_triangle
space	396	1000	red_square
space	724	1000	red_square
space	419	2500	red_square
space	529	2000	red_square
None	0	1500	blue_triangle
None	0	2000	yellow_square
space	505	2500	red_square
None	0	1000	yellow_triangle
None	0	1500	yellow_square
None	0	2000	red_star
None	0	1000	red_star
None	0	2000	yellow_star
None	0	2000	green_star
space	642	1000	red_square
space	593	1500	red_square
space	554	1500	red_square
space	395	2000	red_square
None	0	2000	yellow_square
None	0	2000	red_circle
None	0	1500	yellow_square
None	0	2000	red_circle
space	567	1000	red_square
None	0	1000	yellow_star
None	0	1000	blue_square
None	0	2500	green_triangle
None	0	2500	blue_square
None	0	2500	red_triangle
None	0	2500	blue_square
None	0	2000	red_circle
space	631	2000	red_square
None	0	2000	green_square
None	0	2500	blue_star
None	0	1500	blue_square
space	545	1500	red_square
space	510	1000	red_square
None	0	2000	red_circle
space	549	2000	red_square
None	0	2000	yellow_square
None	0	1500	blue_star
space	494	1500	red_square
None	0	2000	green_star
None	0	1000	red_circle
None	0	1000	green_circle
space	477	1000	red_square
space	564	1000	red_square
space	468	1000	red_square
None	0	2000	red_triangle
None	0	1500	blue_square
None	0	1000	blue_star
space	579	2500	red_square
None	0	1500	red_star
space	598	2000	red_square
None	0	2000	yellow_circle
None	0	1000	blue_square
None	0	2500	blue_triangle
None	0	1500	green_square
space	575	2000	red_square
None	0	2000	blue_circle
space	510	1000	red_square
None	0	1000	blue_star
None	0	2500	green_square
space	438	1500	red_square
space	404	1500	red_square
space	365	1500	red_square
None	0	1000	blue_circle
space	510	1500	red_square
None	0	2000	blue_square
None	0	2000	green_square
None	0	1000	green_star
None	0	2500	red_circle
space	479	2000	red_square
space	430	1500	red_square
None	0	2500	blue_star
space	589	2000	red_square
space	437	2000	red_square
space	269	2000	blue_triangle
None	0	2500	yellow_star
None	0	2000	blue_triangle
space	477	1000	red_triangle
space	765	1500	red_square
None	0	2000	blue_circle
None	0	1000	red_star
space	437	1000	red_square
None	0	1500	red_star
None	0	2500	yellow_triangle
None	0	1000	red_triangle
space	474	1000	red_square
None	0	1500	yellow_triangle
None	0	1500	red_triangle
None	0	1500	red_triangle
space	510	2500	red_square
None	0	2500	blue_triangle
None	0	2500	yellow_square
space	498	1500	red_square
